frame,trans_error,rot_error_deg
1140,1.15536,1.09527
1141,0.340645,0.398309
1142,0.380876,0.3435
1143,1.27701,2.11811
1144,0,0.834319
1145,0.161709,0.134916
1146,1.00778,1.45059
1147,0.787138,0.953423
1148,0.46194,0.437147
1149,0.356205,0.43938
1150,0.916344,1.08079
1151,0.0151123,0.0200523
1152,0.787787,0.898101
1153,0,0.33551
1154,0.0527493,0.0529724
1155,0.24296,0.3091
1156,0.944663,1.81547
1157,0.299236,0.515306
1158,0.0413419,0.13183
1159,0.837969,1.32991
1160,0.37716,0.598593
1161,0.0844745,0.109634
1162,0.0229728,0.144262
1163,0.0972367,0.225741
1164,0.752288,1.32628
1165,0.213668,0.181647
1166,0.105875,0.101827
1167,0.0321328,0.0683472
1168,0.184956,0.195621
1169,0.0837775,0.070728
1170,0.435367,0.509581
1171,0.0668312,0.0953319
1172,0.0816525,0.099083
1173,0.886273,1.43308
1174,0.180147,0.201117
1175,0.0149931,0.00433861
1176,0.0210652,0.0923244
1177,0.0110772,0.0262301
1178,0.132827,0.275928
1179,0.28014,0.330319
1180,0.0393236,0.16313
1181,0.0747685,0.0802668
1182,0.0823063,0.204722
1183,0.103973,0.184029
1184,0.00849255,0.0693702
1185,0.0791113,0.103543
1186,0.0291873,0.0612931
1187,0.0519134,0.0940282
1188,0.0377706,0.179093
1189,0.0311765,0.085955
1190,0.0248866,0.0849568
1191,0.00436327,0.0291826
1192,0,1.39159
1193,0.0207182,1.48726
1194,0.050796,0.505957
1195,0.00606978,0.506927
1196,0.0657872,0.0961514
1197,0.0529883,0.25279
1198,0.0104124,1.3759
1199,0.132722,1.56202
1200,1.10888,1.17553
1201,0.0522404,0.845592
1202,0.116582,0.472406
1203,0.553384,0.727285
1204,0.654935,0.893084
1205,0.603707,0.732716
1206,0.520998,0.41031
1207,0.0145922,1.29067
1208,0.429957,0.569119
1209,0.692589,0.554915
1210,0.383556,0.217049
1211,0.549163,1.14332
1212,0.596034,1.96327
1213,1.1167,1.72549
1214,0.925303,2.30031
1215,1.04771,0.767546
1216,1.53258,1.05244
1217,0.889089,0.487277
1218,0,3.44172
1219,1.03675,1.81802
1220,0.60107,0.731612
1221,0.545392,1.24541
1222,0.396834,0.227654
1223,0.339696,1.21551
1224,0.111362,0.173153
1225,0,2.65533
1226,0.0260778,1.54066
1227,0.192771,0.223992
1228,0.226017,0.590865
1229,0.157428,0.350627
1230,0.219088,0.505048
1231,0.0838625,0.108787
1232,0.335485,1.66884
1233,0.0941646,0.238921
1234,0.0887083,0.219708
1235,0.382321,1.32836
1236,0.212196,0.397413
1237,0,0.0725717
1238,0.0673644,0.161408
1239,0.225924,0.675916
1240,0.0204661,0.14302
1241,0.0477041,0.121893
1242,0.465462,1.07581
1243,1.14322,3.53733
1244,0.766375,2.23536
1245,0.812806,3.51002
1246,1.03727,3.50948
1247,0.886844,2.43473
1248,0.878632,3.94997
1249,0.660911,1.05754
1250,0.0577776,0.0608991
1251,0.222705,0.410869
1252,0.0800381,0.22285
1253,0.278191,0.491059
1254,0.285956,0.420295
1255,0.33986,0.745498
1256,0.349293,1.7026
1257,0.328397,0.375182
1258,0.342203,0.623083
1259,0.0168399,0.0231915
1260,0.603992,0.28432
1261,0.265198,0.701301
1262,0.191908,1.27753
1263,0.331115,1.25871
1264,0.32825,0.39641
1265,0.464731,1.29349
1266,0.841927,0.873123
1267,0.70357,1.15766
1268,0.49305,1.61188
1269,0.841482,2.35846
1270,1.84619,0.412231
1271,0.0680143,0.139471
1272,0.789777,0.747267
1273,1.65591,1.4249
1274,0.18391,0.196289
1275,0.157959,1.02415
1276,1.49226,1.66841
1277,0.42919,0.932442
1278,0.454958,0.31485
1279,0,2.01119
1280,0.548001,0.83106
1281,0.765115,1.68115
1282,0,2.48039
1283,0.0837771,1.00095
1284,0.58513,1.25639
1285,0.651115,1.44028
1286,0.59816,1.51347
1287,0.367613,0.260751
1288,0.284118,0.110902
